0.420000 11.514775 -10.101854 48.089096 -207.659630 -292.726247 -197.643604 -2.161663 -2.212196 -2.124988 -216.166292 -221.219568 -212.498770
0.430000 9.353112 -12.314050 45.964108 -216.166292 -221.219568 -212.498770 -2.166716 -1.557063 -2.071029 -216.671620 -155.706271 -207.102906
0.440000 7.186396 -13.871112 43.893079 -216.671620 -155.706271 -207.102906 -2.105751 -1.003428 -1.874695 -210.575085 -100.342850 -187.469466
0.450000 5.080645 -14.874541 42.018385 -210.575085 -100.342850 -187.469466 -1.995519 -0.563479 -1.596090 -199.551862 -56.347899 -159.609035
0.460000 3.085127 -15.438020 40.422294 -199.551862 -56.347899 -159.609035 -1.852315 -0.228863 -1.284728 -185.231466 -22.886332 -128.472836
0.470000 1.232812 -15.666883 39.137566 -185.231466 -22.886332 -128.472836 -1.689969 0.019364 -0.975895 -168.996953 1.936357 -97.589455
0.480000 -0.457157 -15.647520 38.161672 -168.996953 1.936357 -97.589455 -1.519036 0.202930 -0.691700 -151.903622 20.293003 -69.169963
0.490000 -1.976194 -15.444590 37.469972 -151.903622 20.293003 -69.169963 -1.346840 0.341591 -0.444184 -134.683960 34.159088 -44.418445
0.500000 -3.323033 -15.102999 37.025787 -134.683960 34.159088 -44.418445 -1.177997 0.450960 -0.238638 -117.799656 45.095990 -23.863809
0.510000 -4.501030 -14.652039 36.787149 -117.799656 45.095990 -23.863809 -1.015101 0.542033 -0.076250 -101.510091 54.203259 -7.625037
0.520000 -5.516131 -14.110006 36.710899 -101.510091 54.203259 -7.625037 -0.859388 0.621605 0.044108 -85.938757 62.160463 4.410839
0.530000 -6.375518 -13.488402 36.755007 -85.938757 62.160463 4.410839 -0.711288 0.693061 0.124855 -71.128835 69.306110 12.485535
0.540000 -7.086806 -12.795341 36.879863 -71.128835 69.306110 12.485535 -0.570853 0.757252 0.169184 -57.085341 75.725209 16.918377
0.550000 -7.657660 -12.038088 37.049047 -57.085341 75.725209 16.918377 -0.438043 0.813326 0.180855 -43.804286 81.332609 18.085494
0.560000 -8.095703 -11.224762 37.229901 -43.804286 81.332609 18.085494 -0.312906 0.859473 0.164125 -31.290597 85.947301 16.412537
0.570000 -8.408609 -10.365289 37.394027 -31.290597 85.947301 16.412537 -0.195668 0.893560 0.123696 -19.566807 89.355985 12.369609
0.580000 -8.604277 -9.471730 37.517723 -19.566807 89.355985 12.369609 -0.086745 0.913648 0.064619 -8.674528 91.364852 6.461937
0.590000 -8.691022 -8.558081 37.582342 -8.674528 91.364852 6.461937 0.013294 0.918384 -0.007862 1.329409 91.838429 -0.786213
0.600000 -8.677728 -7.639697 37.574480 1.329409 91.838429 -0.786213 0.103803 0.907244 -0.088537 10.380311 90.724431 -8.853750
0.610000 -8.573925 -6.732453 37.485943 10.380311 90.724431 -8.853750 0.184147 0.880642 -0.172483 18.414723 88.064212 -17.248343
0.620000 -8.389778 -5.851810 37.313459 18.414723 88.064212 -17.248343 0.253797 0.839897 -0.255315 25.379672 83.989662 -25.531530
0.630000 -8.135981 -5.011914 37.058144 25.379672 83.989662 -25.531530 0.312407 0.787088 -0.333395 31.240671 78.708800 -33.339453
0.640000 -7.823574 -4.224826 36.724749 31.240671 78.708800 -33.339453 0.359875 0.724835 -0.403963 35.987483 72.483550 -40.396260
0.650000 -7.463699 -3.499990 36.320787 35.987483 72.483550 -40.396260 0.396371 0.656038 -0.465187 39.637090 65.603842 -46.518698
0.660000 -7.067328 -2.843952 35.855600 39.637090 65.603842 -46.518698 0.422338 0.583621 -0.516121 42.233765 58.362057 -51.612057
0.670000 -6.644991 -2.260331 35.339479 42.233765 58.362057 -51.612057 0.438466 0.510311 -0.556591 43.846594 51.031104 -55.659077
0.680000 -6.206525 -1.750020 34.782889 43.846594 51.031104 -55.659077 0.445650 0.438482 -0.587042 44.565045 43.848187 -58.704232
0.690000 -5.760874 -1.311539 34.195846 44.565045 43.848187 -58.704232 0.444934 0.370050 -0.608361 44.493359 37.005031 -60.836084
0.700000 -5.315941 -0.941488 33.587485 44.493359 37.005031 -60.836084 0.437445 0.306442 -0.621701 43.744527 30.644230 -62.170075
0.710000 -4.878496 -0.635046 32.965785 43.744527 30.644230 -62.170075 0.424345 0.248606 -0.628335 42.434497 24.860605 -62.833501
0.720000 -4.454151 -0.386440 32.337450 42.434497 24.860605 -62.833501 0.406771 0.197061 -0.629536 40.677108 19.706094 -62.953638
0.730000 -4.047380 -0.189379 31.707913 40.677108 19.706094 -62.953638 0.385800 0.151967 -0.626493 38.580006 15.196712 -62.649338
0.740000 -3.661580 -0.037412 31.081420 38.580006 15.196712 -62.649338 0.362417 0.113203 -0.620259 36.241677 11.320276 -62.025853
0.750000 -3.299163 0.075791 30.461161 36.241677 11.320276 -62.025853 0.337495 0.080440 -0.611724 33.749537 8.043981 -61.172369
0.760000 -2.961667 0.156231 29.849438 33.749537 8.043981 -61.172369 0.311790 0.053212 -0.601616 31.178981 5.321189 -60.161579
